timestamp,date_A,time_A,ac_power__5034,ambient_temp__4217,dc_power__5033,inv1_ac_current__4206,inv1_ac_power__4207,inv1_ac_voltage__4205,inv1_dc_current1__4203,inv1_dc_current2__4204,inv1_dc_voltage__4202,inv2_ac_current__4212,inv2_ac_power__4213,inv2_ac_voltage__4211,inv2_dc_current1__4209,inv2_dc_current2__4210,inv2_dc_voltage__4208,module_temp_1__4218,module_temp_2__4219,module_temp_3__4220,module_temp_4__4221,module_temp_5__4222,module_temp_6__4223,module_temp_7__4224,module_temp_8__4225,poa_irradiance__4214,poa_irradiance_refcell1__4215,poa_irradiance_refcell2__4216,system_id,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,site_location,latitude,longitude,elevation_m,dc_capacity_kW,kg_climate,pvcz_composite,pvcz_t_rack,pvcz_t_roof,pvcz_humidity,pvcz_wind,tracking,azimuth,tilt
01-01-2019 00:00,01-01-2019,00:00,-93.6039,19.8,0.0116,0,0,281.848,0.042,0.039,0.2,2.307717,-93.60394,281.6728,-0.03725,-0.009,0.09999999,20.8,20.775,20.55,20.40833,20.36667,20.29167,3276.7,20.1,-1.083424,0,0,1403,22.9,0.91,0.081,0.66,0,0,0,0,0,20.8,0,0,0,0,0.227,88.11,107.75,0.96,0.14,1020,2.4,154,4.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 01:00,01-01-2019,01:00,-93.8501,19.50833,0.0162,0,0,282.7323,0.042,0.039,0.2,2.325972,-93.85007,281.7918,-0.078,-0.009,0,20.71667,20.74167,20.45,20.51667,20.45833,20.3,3276.7,20.09167,-0.5417118,0,0,1403,22.7,0.96,0.084,0.66,0,0,0,0,0,21,0,0,0,0,0.227,90.3,120.53,0.95,0.14,1020,2.4,160,4.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 02:00,01-01-2019,02:00,-92.7612,20.175,0.0162,0,0,283.2723,0.042,0.039,0.2,2.247814,-92.76122,281.0529,-0.08,-0.009,0,21.46667,21.46667,21.28333,21.19167,21.23333,21.18333,3276.7,21.08333,-1.083424,0,0,1403,22.2,0.98,0.082,0.66,0,0,0,0,0,21.2,0,0,0,0,0.227,94.01,133.56,0.95,0.14,1020,2.5,166,3.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 03:00,01-01-2019,03:00,-94.1493,19.88333,0.0147,0,0,282.0921,0.042,0.039,0.2,2.347033,-94.14932,282.07,-0.08075,-0.009,0.01666667,21.18333,21.20833,21.01667,20.85833,20.93333,20.86667,3276.7,20.725,-0.9931383,0,0,1403,21.7,0.97,0.08,0.66,0,0,0,0,0,21.3,0,0,0,0,0.227,97.49,146.73,0.95,0.14,1020,2.5,171,3.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 04:00,01-01-2019,04:00,-92.1439,18.73333,0.0119,0,0,282.4032,0.042,0.039,0.2,2.19622,-92.14388,280.5652,-0.077,-0.009,0.05,19.83333,19.825,19.61667,19.59167,19.6,19.4,3276.7,19.19167,-1.083424,0,0,1403,21.3,0.93,0.077,0.66,0,0,0,0,0,21.3,0,0,0,0,0.227,100,159.85,0.95,0.14,1020,2.5,174,3.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 05:00,01-01-2019,05:00,-92.413,17.48333,0.0023,0,0,282.3651,0.042,0.039,0.2,2.208214,-92.41299,280.6859,-0.06125,-0.008249999,0.2,18.86667,18.89167,18.625,18.70833,18.70833,18.41667,3276.7,18.21667,-1.083424,0,0,1403,21,0.89,0.068,0.66,0,0,0,0,0,21,0,0,0,0,0.226,100,171.99,0.95,0.14,1020,2.4,177,3.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 06:00,01-01-2019,06:00,-92.5794,16.96667,-0.0035,0,0,282.4564,0.042,0.039,0.2,2.213634,-92.57943,280.7608,-0.08975,-0.008749999,0.2,18.39167,18.3,18.1,18.10833,18.15833,17.88333,3276.7,17.68333,-1.083424,0,0,1403,20.7,0.86,0.06,0.66,0,0,0,0,0,20.7,0,0,0,0,0.225,100,170.72,0.95,0.14,1020,2.4,181,3.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 07:00,01-01-2019,07:00,-92.6104,15.95833,-1.9963,0,0,282.3504,0.04,0.036,0.2,2.217001,-92.6104,280.8884,-0.0825,-0.0075,22.35,17.76667,17.65833,17.44167,17.46667,17.48333,17.20833,3276.7,17.05833,0,0,0,1403,20.5,0.85,0.054,0.66,0,0,0,0,0,20.5,0,0,0,0,0.225,100,158.28,0.94,0.14,1020,2.4,186,3.2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 08:00,01-01-2019,08:00,179.026,16.40833,196.1396,0,0,282.9966,0.04125,0.036,0.2,2.31245,179.026,280.9606,0.56325,-0.0075,352.9,21.175,21.30833,20.98333,20.71667,20.63333,20.15833,3276.7,19.84167,140.3936,127.7925,132.5713,1403,20.2,0.84,0.05,0.66,0,0,0,0,0,20.2,0,0,0,0,0.224,100,145.14,0.95,0.14,1020,2.4,193,2.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 09:00,01-01-2019,09:00,1150.18,21.375,1026.9753,0,0,282.8141,0.04125,0.039,0.2,4.736837,1150.18,281.4703,2.95975,-0.009,348.0333,37.88334,38.79167,36.45833,37.175,36.575,37.23333,3276.7,37.41667,502.9795,473.2626,482.2513,1403,20.1,0.83,0.046,0.66,0,0,0,0,0,20.1,0,0,0,0,0.224,100,131.98,0.95,0.14,1020,2.4,200,2.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 10:00,01-01-2019,10:00,1630.286,24.175,1507.9146,0,0,285.5466,0.042,0.039,0.2,6.36422,1630.286,283.3741,4.60275,-0.009,328.25,55.54167,57.19167,55.16667,55.65,54.625,55.20833,3276.7,55.09999,721.6504,700.3066,706.0205,1403,20,0.82,0.043,0.66,0,0,0,0,0,20,0,0,0,0,0.222,100,118.96,0.95,0.14,1020,2.3,205,2.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 11:00,01-01-2019,11:00,2108.302,25.49167,1993.0589,0,0,285.4598,0.042,0.042,0.2,7.981989,2108.302,283.867,6.2185,-0.009,320.9666,60.76667,62.49166,60.01666,60.45833,59.79167,59.65833,3276.7,59.25,941.9465,916.4108,915.7137,1403,20,0.81,0.04,0.66,0,0,0,0,0,20,0,0,0,0,0.222,100,106.22,0.95,0.14,1020,2.3,206,2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 12:00,01-01-2019,12:00,1337.18,26.7,1263.4183,0,0,284.6404,0.042,0.042,0.2,5.531019,1337.18,283.3229,3.83575,-0.009,330.15,51.88333,52.875,51.3,51.525,51.375,50.94167,3276.7,50.70833,612.1343,575.5052,634.3418,1403,20.3,0.81,0.038,0.66,0,0,0,0,0,20.3,0,0,0,0,0.221,100,93.9,0.95,0.14,1021,2.3,204,1.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 13:00,01-01-2019,13:00,370.407,28.36667,408.5095,0,0,283.1166,0.042,0.045,0.2,2.796411,370.407,282.7135,1.30975,-0.01075,314.4666,48.39166,48.075,47.7,48,47.14166,46.75833,3276.7,45.73333,212.5316,206.4565,205.2313,1403,21.9,0.81,0.036,0.66,36,496,104,0,0,21.1,36,496,0,104,0.221,94.93,82.11,0.95,0.14,1021,2.3,200,1.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 14:00,01-01-2019,14:00,631.6402,27.40833,677.5048,0,0,282.8997,0.042,0.0445,0.2,3.416925,631.6402,282.2451,2.08425,-0.009249999,326.5,39.58333,39.61666,39.19167,38.74166,38.5,38.36666,3276.7,37.85,287.2878,297.2301,301.5776,1403,23.5,0.83,0.033,0.66,56,747,293,0,0,21.3,56,747,0,293,0.222,87.45,71.49,0.94,0.14,1021,2.4,191,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 15:00,01-01-2019,15:00,1635.167,28.75,1586.1829,0,0,285.707,0.042,0.0445,0.2,6.492453,1635.167,285.8313,4.71925,-0.0095,336.7834,45.94167,47.11666,45.94167,44.75833,44.75833,44.60833,3276.7,44.025,697.6345,680.5515,685.7054,1403,24.6,0.88,0.042,0.66,72,839,461,0,0,21.1,72,839,0,461,0.224,80.87,62.33,0.95,0.14,1021,2.4,190,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 16:00,01-01-2019,16:00,990.0366,28.825,978.1647,0,0,285.0391,0.042,0.042,0.2,4.477465,990.0366,284.9113,2.9195,-0.0095,336.1333,43.475,43.925,43.04167,42.24166,41.88334,41.25834,3276.7,40.75834,441.134,427.8329,433.2625,1403,25.3,0.88,0.046,0.66,80,884,581,0,0,20.8,80,884,0,581,0.225,76.04,55.44,0.95,0.14,1020,2.5,189,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 17:00,01-01-2019,17:00,-44.6195,24.375,26.4368,0,0,284.3688,0.042,0.042,0.2,2.607584,-44.61955,284.3184,0.1025,-0.009,282.5667,28.51666,28.41667,27.95,28,27.8,27.55833,3276.7,27.41667,33.31528,34.5928,33.85703,1403,25.6,0.94,0.043,0.66,81,907,643,0,0,20.6,81,907,0,643,0.225,74.01,51.76,0.94,0.14,1019,2.6,186,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 18:00,01-01-2019,18:00,-93.5839,22.4,-0.8479,0,0,284.1682,0.042,0.042,0.2,2.379095,-93.58386,282.1617,-0.05049999,-0.009,14.53333,23.65,23.61667,23.425,23.31667,23.48333,23.375,3276.7,23.225,-1.986277,0,0,1403,25.9,0.99,0.057,0.66,88,889,635,0,2,20.5,337,83,0,388,0.225,72.35,51.98,0.96,0.14,1019,2.7,182,2,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 19:00,01-01-2019,19:00,-94.6691,21.15,-0.0012,0,0,284.8202,0.042,0.039,0.2,2.447513,-94.66909,282.7835,-0.07825,-0.009,0.2,22.70833,22.675,22.50833,22.4,22.61667,22.45833,3276.7,22.4,-1.083424,0,0,1403,26.2,1.01,0.06,0.66,85,857,564,0,3,20.3,179,1,0,179,0.224,70.21,56.06,0.96,0.14,1019,2.8,176,1.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 20:00,01-01-2019,20:00,-94.1665,21.1,-0.0005,0,0,283.9711,0.042,0.039,0.2,2.401945,-94.16654,282.3951,-0.07475,-0.009,0.2,22.05833,22.04167,21.80833,21.71667,21.78333,21.59167,3276.7,21.475,-1.083424,0,0,1403,26.2,1,0.062,0.66,78,795,436,0,0,20.2,78,795,0,436,0.223,69.56,63.25,0.96,0.14,1019,2.8,158,1.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 21:00,01-01-2019,21:00,-94.2295,19.98333,-0.0036,0,0,283.635,0.042,0.039,0.2,2.401162,-94.2295,282.4175,-0.09,-0.009,0.2,21.26667,21.13333,20.975,21,21,20.76667,3276.7,20.58333,-1.083424,0,0,1403,25.7,1.02,0.07,0.66,66,660,263,0,0,20.5,66,660,0,263,0.222,72.89,72.61,0.97,0.14,1019,2.8,132,1.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 22:00,01-01-2019,22:00,-90.8373,19.975,-0.0021,0,0,280.8274,0.042,0.039,0.2,2.090178,-90.83728,279.4586,-0.0825,-0.009,0.2,21.38333,21.46667,21.25,21.125,21.11667,21.05,3276.7,20.91667,-1.083424,0,0,1403,24.2,1.06,0.066,0.66,36,381,80,0,0,21,36,381,0,80,0.221,82.3,83.35,0.96,0.14,1020,2.7,117,1.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
01-01-2019 23:00,01-01-2019,23:00,-92.6604,19.025,-0.0057,0,0,282.9845,0.042,0.039,0.2,2.246171,-92.66042,281.0526,-0.1005,-0.009,0.2,20.14167,20.125,19.89167,19.91667,19.9,19.7,3276.7,19.48333,-0.2708559,0,0,1403,23.2,1.06,0.063,0.66,0,0,0,0,0,20.8,0,0,0,0,0.221,86.17,95.24,0.96,0.14,1020,2.6,116,2.4,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 00:00,02-01-2019,00:00,-93.7087,18.34167,-0.0033,0,0,283.1209,0.042,0.039,0.2,2.311553,-93.70874,281.7021,-0.08849999,-0.009,0.2,19.78333,19.75,19.53333,19.625,19.56667,19.3,3276.7,19.14167,0,0,0,1403,22.6,1.03,0.061,0.66,0,0,0,0,0,20.9,0,0,0,0,0.221,90.34,107.62,0.96,0.14,1020,2.6,121,3.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 01:00,02-01-2019,01:00,-92.235,18.1,-0.0029,0,0,282.9397,0.042,0.039,0.2,2.20949,-92.23502,280.7337,-0.08699999,-0.008749999,0.2,19.59167,19.50833,19.29167,19.40833,19.39167,19.06667,3276.7,18.90833,-1.083424,0,0,1403,22.1,1,0.06,0.66,0,0,0,0,0,21,0,0,0,0,0.22,93.76,120.4,0.96,0.14,1021,2.5,129,3.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 02:00,02-01-2019,02:00,-92.5945,17.325,-0.0014,0,0,282.4742,0.042,0.039,0.2,2.228951,-92.59449,280.882,-0.07974999,-0.008249999,0.2,19.2,19.2,18.975,18.95,18.98333,18.7,3276.7,18.6,-0.7222824,0,0,1403,21.8,0.97,0.059,0.66,0,0,0,0,0,20.9,0,0,0,0,0.22,94.9,133.44,0.96,0.14,1021,2.4,136,3.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 03:00,02-01-2019,03:00,-93.6291,16.95833,-0.0022,0,0,280.3338,0.042,0.039,0.2,2.305168,-93.62912,281.5927,-0.08374999,-0.008249999,0.2,18.68333,18.6,18.4,18.50833,18.53333,18.18333,3276.7,18.00833,-1.083424,0,0,1403,21.5,0.95,0.058,0.66,0,0,0,0,0,20.8,0,0,0,0,0.22,95.92,146.6,0.96,0.14,1020,2.4,144,3.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 04:00,02-01-2019,04:00,-92.7047,16.04167,-0.0044,0,0,280.997,0.042,0.039,0.2,2.244338,-92.70473,281.0667,-0.0965,-0.0065,0.2,17.55833,17.43333,17.20833,17.225,17.2,16.95833,3276.7,16.85,-1.083424,0,0,1403,21.3,0.93,0.057,0.66,0,0,0,0,0,20.8,0,0,0,0,0.219,96.85,159.72,0.96,0.14,1020,2.3,152,3.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 05:00,02-01-2019,05:00,-92.0029,15.55833,-0.0058,0,0,280.4591,0.042,0.039,0.2,2.181034,-92.00291,280.5244,-0.104,-0.00625,0.2,17.325,17.2,17,16.94167,16.83333,16.7,3276.7,16.575,-0.7222824,0,0,1403,21.1,0.91,0.056,0.66,0,0,0,0,0,20.7,0,0,0,0,0.218,97.79,171.85,0.96,0.14,1020,2.3,159,3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 06:00,02-01-2019,06:00,-90.8779,16.375,-0.0081,0,0,279.502,0.042,0.039,0.2,2.073435,-90.87793,279.3383,-0.09824999,-0.006,0.2333333,18.75833,18.64167,18.43333,18.43333,18.44167,18.16667,3276.7,18.08333,0,0,0,1403,20.8,0.9,0.056,0.66,0,0,0,0,0,20.7,0,0,0,0,0.217,99.42,170.75,0.96,0.14,1020,2.3,166,2.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 07:00,02-01-2019,07:00,-91.8555,17.3,-1.4605,0,0,279.4518,0.042,0.039,0.2,2.125355,-91.85551,279.8387,-0.09525,-0.0085,14.23333,20.70833,20.7,20.5,20.43333,20.5,20.31667,3276.7,20.2,1.083424,0,0,1403,20.5,0.89,0.056,0.66,0,0,0,0,0,20.5,0,0,0,0,0.216,100,158.36,0.96,0.14,1020,2.3,175,2.4,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 08:00,02-01-2019,08:00,-16.794,18.26667,46.9501,0,0,280.2991,0.042,0.039,0.2,1.998366,-16.79402,278.6567,0.167,-0.009,297.05,22.99167,23.00833,22.85833,22.60833,22.70833,22.56667,3276.7,22.40833,43.87866,42.30897,42.47551,1403,20.3,0.87,0.057,0.66,0,0,0,0,0,20.3,0,0,0,0,0.214,100,145.22,0.96,0.14,1020,2.3,188,2.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 09:00,02-01-2019,09:00,97.4768,20.31667,146.1622,0,0,279.2227,0.042,0.039,0.2,2.078411,97.47681,279.1188,0.471,-0.009,316.3333,26.96667,26.91666,26.55,26.34167,26.475,26.475,3276.7,26.36667,91.63958,88.39614,89.45676,1403,20.4,0.88,0.057,0.66,0,0,0,0,0,20.4,0,0,0,0,0.213,100,132.05,0.96,0.14,1019,2.3,203,1.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 10:00,02-01-2019,10:00,589.2103,21.95833,580.8857,0,0,280.0812,0.042,0.03925,0.2,3.083203,589.2103,280.5906,1.70225,-0.009,343.05,32.925,32.725,31.95833,32.075,32.275,32.03333,3276.7,32.19167,284.3084,272.4694,277.1063,1403,20.7,0.89,0.057,0.66,0,0,0,0,0,20.6,0,0,0,0,0.212,99.2,119.03,0.97,0.14,1020,2.4,208,1.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 11:00,02-01-2019,11:00,1918.644,26.84167,1829.6725,0,0,283.1444,0.042,0.042,0.2,7.364648,1918.644,284.7735,5.743999,-0.009,319.0333,59.6,61.24166,59.26666,58.61666,57.84999,57.325,3276.7,56.08333,865.9263,845.6897,846.8936,1403,20.8,0.9,0.055,0.66,0,0,0,0,1,20.5,0,0,0,0,0.211,98.3,106.28,0.96,0.14,1020,2.3,195,0.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 12:00,02-01-2019,12:00,354.5665,27.24167,401.1352,0,0,280.5587,0.042,0.042,0.2,2.659158,354.5665,281.4414,1.303,-0.009,309.9833,50.60833,50.28333,49.61666,49.825,49.45,48.975,3276.7,48.125,211.4482,204.4157,203.0278,1403,20.9,0.91,0.051,0.66,0,0,0,0,3,20.5,0,0,0,0,0.21,97.76,93.95,0.96,0.14,1021,2.3,152,0.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 13:00,02-01-2019,13:00,2513.987,27.45833,2414.4352,0,0,286.077,0.0425,0.04225,0.2,9.400497,2513.987,286.0544,7.32025,-0.009,330.2333,49.49166,51.325,49.65,48.71666,48.575,48.26666,3276.7,47.75,1083.063,1051.123,1055.613,1403,22.2,0.9,0.047,0.66,38,472,103,0,1,20.9,38,472,0,103,0.209,92.58,82.15,0.96,0.14,1021,2.3,127,1.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 14:00,02-01-2019,14:00,1962.137,29.18333,1896.1549,0,0,284.9455,0.044,0.04375,0.2,7.508162,1962.137,284.2823,5.87425,-0.009,323.2833,56.36666,57.875,56.13333,55.05,54.36666,54.3,3276.7,52.90833,867.4612,847.9009,850.5578,1403,23.7,0.9,0.045,0.66,61,732,293,0,3,20.7,87,0,0,87,0.208,83.2,71.51,0.96,0.14,1022,2.2,117,1.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 15:00,02-01-2019,15:00,1623.774,29.14166,1574.43,0,0,283.6943,0.04425,0.0425,0.2,6.464819,1623.774,285.7141,4.822,-0.009,327.1167,52.36666,53.6,52.24166,51.23333,50.575,50.54167,3276.7,49.325,708.5591,691.2397,695.8426,1403,24.8,0.84,0.047,0.66,74,835,462,0,3,20.2,265,97,0,310,0.207,75.53,62.32,0.96,0.14,1022,2.3,115,1.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 16:00,02-01-2019,16:00,1075.682,27.65,1058.2431,0,0,283.7237,0.045,0.042,0.2,4.78891,1075.682,285.7654,3.14,-0.009,337.9833,43.13333,43.7,42.65,41.975,41.39167,41.01667,3276.7,39.85833,474.1784,455.5794,462.1966,1403,25.3,0.81,0.049,0.66,82,885,585,0,0,19.9,82,885,0,585,0.207,72.03,55.4,0.96,0.14,1021,2.3,119,1.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 17:00,02-01-2019,17:00,-28.9118,24,37.5596,0,0,284.4434,0.042,0.042,0.2,2.423903,-28.91182,282.5727,0.13825,-0.009,290.4666,29.61667,29.425,28.45833,28.96667,27.74167,27.41667,3276.7,27.275,42.07295,41.85646,52.34753,1403,25.6,0.79,0.051,0.66,87,903,646,0,0,19.6,87,903,0,646,0.207,69.48,51.69,0.96,0.14,1020,2.4,117,1.1,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 18:00,02-01-2019,18:00,-93.5003,21.4,-0.8417,0,0,282.1522,0.042,0.041,0.2,2.352221,-93.50027,281.9037,-0.05275,-0.009,13.9,22.425,22.41666,22.2,22.13333,22.33333,22.2,3276.7,22.03333,-2.166847,0,0,1403,25.7,0.74,0.043,0.66,82,911,645,0,0,19.3,82,911,0,645,0.207,67.73,51.88,0.96,0.14,1019,2.4,92,0.9,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 19:00,02-01-2019,19:00,-95.1089,21.36667,0.005,0,0,283.3989,0.042,0.039,0.2,2.464347,-95.10888,283.0281,-0.047,-0.009,0.2,22.13333,22.1,21.94167,21.89166,22.125,22.05,3276.7,21.96667,-1.173709,0,0,1403,25.5,0.79,0.042,0.66,78,888,576,0,0,19.2,78,888,0,576,0.206,68.26,55.94,0.96,0.14,1019,2.4,99,1.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 20:00,02-01-2019,20:00,-94.6671,20.58333,0.0062,0,0,284.0806,0.042,0.039,0.2,2.405658,-94.66706,282.5668,-0.04125,-0.009,0.2,21.24167,21.25833,21.03333,20.96667,21.2,21.05833,3276.7,21.00833,-1.35428,0,0,1403,25.3,0.83,0.04,0.66,70,835,448,0,0,19.2,70,835,0,448,0.206,69.04,63.11,0.95,0.14,1019,2.4,116,2.7,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 21:00,02-01-2019,21:00,-93.3611,19.84167,0.0032,0,0,282.3255,0.042,0.039,0.2,2.283713,-93.36114,281.426,-0.05624999,-0.009,0.2,20.25833,20.26667,20,19.90833,19.825,19.70833,3276.7,19.6,-1.083424,0,0,1403,24.7,0.86,0.04,0.66,58,723,276,0,0,19.1,58,723,0,276,0.205,71.19,72.47,0.95,0.14,1018,2.3,122,3.6,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 22:00,02-01-2019,22:00,-91.9961,20.94167,0.0109,0,0,281.0813,0.042,0.039,0.2,2.181454,-91.99609,280.3011,-0.04425,-0.009,0.09999999,21.96667,21.98333,21.83333,21.65,21.85,21.65,3276.7,21.6,-0.9931383,0,0,1403,23.1,0.89,0.043,0.66,34,440,86,0,0,19.3,34,440,0,86,0.204,79.34,83.21,0.94,0.14,1019,2.3,119,3.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
02-01-2019 23:00,02-01-2019,23:00,-93.9617,20.725,0.0075,0,0,281.432,0.042,0.039,0.2,2.325132,-93.96174,281.8221,-0.04325,-0.009,0.1666667,21.45,21.46667,21.28333,21.125,21.21667,21.075,3276.7,20.925,-1.083424,0,0,1403,22.3,0.94,0.048,0.66,0,0,0,0,8,19.2,0,0,0,0,0.204,82.86,95.1,0.94,0.14,1019,2.3,115,3.3,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
03-01-2019 00:00,03-01-2019,00:00,-94.7024,19.94167,0.0079,0,0,282.8298,0.042,0.039,0.2,2.392993,-94.70243,282.3639,-0.0405,-0.009,0.1666667,21.65833,21.65833,21.475,21.36667,21.51666,21.40833,3276.7,21.30833,-1.083424,0,0,1403,22,0.99,0.053,0.66,0,0,0,0,7,19.4,0,0,0,0,0.203,84.97,107.48,0.94,0.15,1019,2.4,115,3.5,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
03-01-2019 01:00,03-01-2019,01:00,-92.9115,20.6,0.0064,0,0,282.944,0.042,0.039,0.2,2.252531,-92.91145,281.0881,-0.04025,-0.009,0.2,21.89166,21.89166,21.64166,21.55833,21.61667,21.48333,3276.7,21.34167,-1.083424,0,0,1403,21.8,1.02,0.056,0.66,0,0,0,0,7,19.5,0,0,0,0,0.204,86.88,120.27,0.93,0.15,1019,2.4,119,3.8,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
03-01-2019 02:00,03-01-2019,02:00,-91.9566,19.23333,0.0059,0,0,281.7503,0.04175,0.039,0.2,2.186107,-91.95663,280.3615,-0.0425,-0.009,0.2,20.55,20.48333,20.23333,20.19167,20.21667,20.04167,3276.7,19.91667,-1.083424,0,0,1403,21.7,1.04,0.058,0.66,0,0,0,0,0,19.7,0,0,0,0,0.205,88.62,133.3,0.93,0.15,1018,2.4,126,4,"Cocoa Beach, FL",28.405,-80.7709,12,6,Cfa,45,5,7,4,4,fixed,180,35
