timestamp,date,time_x,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,site_location,latitude,longitude,elevation_m,dc_capacity_kW,kg_climate,pvcz_composite,pvcz_t_rack,pvcz_t_roof,pvcz_humidity,pvcz_wind,tracking,azimuth,tilt
01-01-2020 00:00,01-01-2020,00:00,0,0.04631,120.83,7.8897,0.04631,0.00014,0.33209,-0.00014,0.00217,5.00E-05,17.926,6.7158,-26.97,5.9486,-1.4713,51,-1.7,1.55,0.01,0.62,0,0,0,0,1,-12,0,0,0,0,0.331,45.18,93.22,0.83,0.72,809,0.4,275,2.4,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 01:00,01-01-2020,01:00,0,2.0543,120.02,7.9941,2.0543,0,0.1845,-0.00029,-0.00217,0,17.799,6.6221,-26.97,5.9543,-1.9557,51,-2.6,1.55,0.01,0.62,0,0,0,0,4,-12,0,0,0,0,0.328,48.48,103.81,0.83,0.72,809,0.4,255,3.3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 02:00,01-01-2020,02:00,0,8.6095,120.13,6.7081,8.6095,0.00014,0.13023,0.00043,0,2.00E-05,17.259,6.4287,-26.97,2.8354,-2.8351,51,-3.4,1.55,0.01,0.62,0,0,0,0,4,-12.1,0,0,0,0,0.324,50.94,114.97,0.83,0.72,808,0.5,252,4.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 03:00,01-01-2020,03:00,0,-19.297,120.1,7.955,-19.297,0.00014,0.14543,-0.00014,-0.0065,3.00E-05,17.914,6.6221,-26.97,4.7228,-2.7993,51,-3.4,1.56,0.01,0.62,0,0,0,0,0,-12.6,0,0,0,0,0.323,48.94,126.43,0.83,0.72,808,0.5,261,4.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 04:00,01-01-2020,04:00,0,-24.444,119.95,8.7307,-24.444,0.00029,0.15628,0,-0.00217,5.00E-05,18.071,8.8357,-26.97,5.5414,-2.2966,51,-3,1.55,0.01,0.62,0,0,0,0,4,-13.1,0,0,0,0,0.323,45.54,137.92,0.84,0.72,807,0.6,266,5.3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 05:00,01-01-2020,05:00,0,-11.91,119.82,8.6632,-11.91,0,0.18233,-0.00029,-0.00434,0,18.774,8.8357,-26.97,5.9071,-2.4581,51,-2.9,1.53,0.01,0.62,0,0,0,0,0,-13.6,0,0,0,0,0.323,43.63,148.98,0.85,0.72,807,0.7,267,5.4,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 06:00,01-01-2020,06:00,0,-33.33,119.26,8.8618,-33.33,0.00014,0.38853,0,0,5.00E-05,18.41,8.8357,-26.97,6.2675,-1.8122,51,-2.9,1.5,0.01,0.62,0,0,0,0,7,-13.8,0,0,0,0,0.323,42.93,158.51,0.87,0.72,806,0.8,266,5.6,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 07:00,01-01-2020,07:00,0,-9.4166,119.36,4.8763,-9.4166,0,61.603,-0.00058,61.079,-0.03413,18.119,4.2615,-26.97,3.9753,-2.2786,51,-2.9,1.49,0.01,0.62,0,0,0,0,7,-13.4,0,0,0,0,0.323,44.36,163.28,0.88,0.72,805,0.9,264,5.8,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 08:00,01-01-2020,08:00,0,114.11,119.28,8.9535,114.11,0.43792,184.99,0.39004,196.8,157.74,18.06,8.8326,-26.97,6.5893,30.268,51,-2.6,1.47,0.01,0.62,0,0,0,0,7,-12.5,0,0,0,0,0.323,46.67,159.51,0.89,0.72,805,0.9,264,6.2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 09:00,01-01-2020,09:00,0,1602.7,120.26,10.697,1602.7,3.8045,235.38,3.7307,231.18,1757.7,18.306,10.915,-26.97,13.665,267.68,51,-2.4,1.47,0.01,0.62,0,0,0,0,4,-11.7,0,0,0,0,0.322,49.06,150.34,0.88,0.72,804,0.9,266,6.4,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 10:00,01-01-2020,10:00,0,4143.1,120.53,12.75,4143.1,10.701,210.84,10.906,206.92,4514.2,18.584,-26.97,-26.97,42.714,838.42,51,-2.1,1.45,0.01,0.62,0,0,0,0,0,-11.4,0,0,0,0,0.321,49.13,139.38,0.88,0.72,804,0.9,266,6.9,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 11:00,01-01-2020,11:00,0,670.69,119.7,9.2031,670.69,1.6902,237.62,1.6617,228.29,780.92,18.842,8.8275,-26.97,10.614,117.93,51,-2.1,1.49,0.01,0.62,0,0,0,0,0,-11,0,0,0,0,0.321,50.71,127.92,0.87,0.72,802,0.8,261,6.5,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 12:00,01-01-2020,12:00,0,392.9,119.41,8.6122,392.9,1.084,224.23,1.0647,214.06,470.97,18.485,8.8236,-26.97,8.9003,71.29,51,-1.6,1.46,0.01,0.62,0,0,0,0,7,-10,0,0,0,0,0.321,52.74,116.43,0.87,0.72,802,0.8,263,6.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 13:00,01-01-2020,13:00,0,1233.3,119.18,9.501,1233.3,2.9101,240.14,2.8938,230.88,1366.9,19.126,10.907,-26.97,13.536,207.34,51,-1.1,1.39,0.013,0.62,0,0,0,0,6,-9,0,0,0,0,0.321,54.92,105.21,0.9,0.72,802,0.9,264,5.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 14:00,01-01-2020,14:00,0,2532.7,119.75,10.456,2532.7,5.7568,239.47,6.4792,206.86,2739.8,19.535,12.875,-26.97,21.32,418.3,51,-0.4,1.35,0.015,0.62,0,0,0,0,7,-8.3,0,0,0,0,0.32,55.23,94.52,0.92,0.72,802,1,266,5.4,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 15:00,01-01-2020,15:00,0,3170.2,119.88,8.7656,3170.2,7.5243,234.93,7.5216,229.41,3493.2,20.285,8.8222,-26.97,16.628,548.51,51,0.5,1.35,0.016,0.62,24,545,76,7,8,-7.7,53,18,7,55,0.319,54.07,84.54,0.93,0.72,802,0.9,266,5.3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 16:00,01-01-2020,16:00,0,351.83,119.36,7.8149,351.83,0.94505,220.31,0.92977,210.68,402.95,19.483,8.7325,-26.97,9.3985,69.058,51,2,1.39,0.014,0.62,40,801,235,7,8,-6.8,97,465,7,209,0.319,52.29,75.97,0.92,0.72,802,0.9,268,5.6,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 17:00,01-01-2020,17:00,0,-9.4586,118.56,5.8855,-9.4586,-0.00043,138.87,-0.00043,137.02,-0.11976,19.673,4.251,-26.97,3.2191,-1.7217,51,3.8,1.45,0.01,0.62,46,913,372,0,8,-5.4,97,1,0,98,0.32,50.97,69.07,0.91,0.72,801,0.8,272,5.6,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 18:00,01-01-2020,18:00,0,22.06,118.74,4.6309,22.06,0.00115,0.27124,0,0.01084,0.00032,17.234,4.258,-26.97,2.0293,-2.8164,51,5.2,1.48,0.01,0.62,50,957,463,0,7,-4.6,221,16,0,228,0.32,49.15,64.47,0.89,0.72,800,0.8,277,5.5,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 19:00,01-01-2020,19:00,0,-8.1926,119.48,2.15,-8.1926,0.00014,0.24958,0,0.00217,4.00E-05,17.515,1.7352,-26.97,-1.3364,-2.6016,51,6.3,1.51,0.01,0.62,51,971,497,0,6,-4.6,155,2,0,156,0.319,45.68,62.72,0.87,0.72,799,0.8,284,5.6,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 20:00,01-01-2020,20:00,0,-1.7081,119.45,4.4684,-1.7081,0.00058,0.22574,-0.00043,0,0.00014,18.645,4.2624,-26.97,0.64083,-2.0096,51,6.1,1.48,0.01,0.62,50,961,471,0,8,-4.6,127,783,0,469,0.32,46.2,64.05,0.88,0.72,799,0.8,290,5.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 21:00,01-01-2020,21:00,0,6.5553,119.8,4.9263,6.5553,0.00014,0.2214,0,0,4.00E-05,17.731,4.2624,-26.97,2.4788,-2.6557,51,4.7,1.45,0.011,0.62,47,927,391,0,0,-4.9,47,927,0,391,0.319,49.8,68.27,0.89,0.72,799,0.7,290,4.5,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 22:00,01-01-2020,22:00,0,-3.2775,120.48,3.9977,-3.2775,0.00014,0.18233,-0.00029,-0.00217,2.00E-05,17.11,4.2624,-26.97,1.8128,-2.4045,51,3,1.45,0.012,0.62,40,845,261,0,0,-5.4,40,845,0,261,0.32,53.84,74.88,0.89,0.72,800,0.6,285,4.3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-01-2020 23:00,01-01-2020,23:00,0,-12.628,120.2,4.5775,-12.628,0,0.17585,-0.00029,-0.00434,0,16.814,4.2662,-26.97,2.3193,-2.5662,51,1.7,1.45,0.012,0.62,26,643,101,0,0,-6.1,26,643,0,101,0.323,56.17,83.26,0.88,0.72,800,0.5,279,4.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 00:00,02-01-2020,00:00,0,-10.435,120.25,4.1405,-10.435,0,0.17151,-0.00014,0,0,17.301,4.2662,-26.97,1.61,-2.5665,51,0.7,1.43,0.012,0.62,0,0,0,0,0,-6.8,0,0,0,0,0.325,57.34,93.08,0.89,0.19,800,0.5,275,4.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 01:00,02-01-2020,01:00,0,-3.6482,120.24,4.0483,-3.6482,0.00014,0.24536,-0.00029,-0.00651,3.00E-05,16.718,4.2675,-26.97,2.1321,-2.0102,51,-0.1,1.44,0.01,0.62,0,0,0,0,0,-7.4,0,0,0,0,0.325,58.09,103.68,0.88,0.19,800,0.5,274,3.8,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 02:00,02-01-2020,02:00,0,1.1314,120.41,2.8714,1.1314,0.00087,0.17153,-0.00014,-0.00217,0.00014,15.09,1.7461,-26.97,0.82033,-2.4233,51,-1,1.43,0.01,0.62,0,0,0,0,4,-8.1,0,0,0,0,0.329,58.56,114.83,0.88,0.19,800,0.5,267,3.5,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 03:00,02-01-2020,03:00,0,-10.392,119.97,2.4725,-10.392,0,0.20413,-0.00029,-0.00217,0,15.825,1.7461,-26.97,0.85578,-1.9925,51,-1.4,1.45,0.011,0.62,0,0,0,0,0,-8.8,0,0,0,0,0.334,57.29,126.29,0.88,0.19,800,0.5,261,3.6,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 04:00,02-01-2020,04:00,0,-3.1408,120.11,2.2901,-3.1408,0,0.16722,-0.00014,-0.00217,0,15.583,1.747,-26.97,-0.67018,-3.2672,51,-1.7,1.47,0.012,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.337,55.89,137.78,0.88,0.19,800,0.4,260,4,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 05:00,02-01-2020,05:00,0,10.277,119.58,2.0238,10.277,-0.00029,0.2997,0,0.00217,-9.00E-05,14.925,1.7485,-26.97,-0.515,-1.7772,51,-2,1.47,0.011,0.62,0,0,0,0,0,-10,0,0,0,0,0.339,54.46,148.84,0.87,0.19,800,0.3,261,4.2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 06:00,02-01-2020,06:00,0,-2.8406,118.56,0.28719,-2.8406,0.00043,0.38873,-0.00029,0,0.00017,15.666,-0.95761,-26.97,-1.8645,-1.7773,51,-2.4,1.47,0.011,0.62,0,0,0,0,0,-10.5,0,0,0,0,0.344,53.9,158.38,0.86,0.19,800,0.3,262,4.4,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 07:00,02-01-2020,07:00,0,-9.8156,118.47,0.42134,-9.8156,-0.00014,22.062,-0.00058,21.029,-0.01449,15.578,-0.95761,-26.97,-1.736,-2.1005,51,-2.8,1.48,0.011,0.62,0,0,0,0,0,-10.8,0,0,0,0,0.35,54.14,163.19,0.86,0.19,800,0.3,263,4.2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 08:00,02-01-2020,08:00,0,109,118.72,0.24233,109,0.43943,199.3,0.41446,186.25,164.77,14.686,-0.95647,-26.97,-1.9146,29.751,51,-3.1,1.49,0.011,0.62,0,0,0,0,7,-11,0,0,0,0,0.351,54.46,159.49,0.86,0.19,800,0.3,265,3.8,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 09:00,02-01-2020,09:00,0,4311.6,119.59,1.15,4311.6,9.9409,239.62,9.8889,234.28,4698.6,14.936,1.7515,-26.97,13.08,731.52,51,-3.5,1.48,0.011,0.62,0,0,0,0,0,-11.1,0,0,0,0,0.348,55.45,150.37,0.86,0.19,800,0.4,269,3.3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 10:00,02-01-2020,10:00,0,4965,119.6,5.1274,4965,13.228,203.56,13.308,201.69,5376.8,16.021,12.98,-26.97,34.884,979.79,51,-3.8,1.47,0.012,0.62,0,0,0,0,1,-11.1,0,0,0,0,0.346,56.8,139.42,0.86,0.19,801,0.4,278,2.6,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 11:00,02-01-2020,11:00,0,5185.9,120.19,5.1974,5185.9,13.51,207.24,13.742,205.5,5622.1,16.571,10.924,-26.97,35.036,1034.8,51,-4.3,1.45,0.012,0.62,0,0,0,0,0,-11.2,0,0,0,0,0.344,58.61,127.96,0.87,0.19,801,0.4,291,2.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 12:00,02-01-2020,12:00,0,4805.4,120.34,8.2214,4805.4,13.03,208.08,13.102,206.89,5420.1,17.455,16.535,-26.97,38.219,1019.9,51,-4.5,1.44,0.014,0.62,0,0,0,0,6,-11.3,0,0,0,0,0.344,59.18,116.47,0.89,0.19,802,0.5,303,2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 13:00,02-01-2020,13:00,0,4885.3,119.65,8.2612,4885.3,12.737,206.61,12.896,203.82,5260.1,18.402,14.75,-26.97,34.203,942.59,51,-4.9,1.43,0.015,0.62,0,0,0,0,6,-11.6,0,0,0,0,0.344,59.61,105.25,0.9,0.19,803,0.5,306,1.9,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 14:00,02-01-2020,14:00,0,4142.1,119.65,8.6334,4142.1,10.82,209.33,10.678,210.58,4513.1,18.453,14.747,-26.97,30.759,776.09,51,-4.9,1.45,0.015,0.62,0,0,0,0,7,-12,0,0,0,0,0.343,57.75,94.55,0.91,0.19,803,0.5,307,2.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 15:00,02-01-2020,15:00,0,1590.4,119.46,5.4404,1590.4,4.1317,211.91,4.1159,210,1739.1,19.307,6.6103,-26.97,10.288,280.24,51,-2.9,1.47,0.014,0.62,22,581,78,0,1,-11.4,22,581,0,78,0.343,52.03,84.54,0.9,0.19,804,0.5,300,2.9,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 16:00,02-01-2020,16:00,0,1360.4,120.21,4.8485,1360.4,3.1952,243.09,3.1497,236.89,1522.9,18.675,4.2548,-26.97,8.8439,250.19,51,-0.3,1.48,0.013,0.62,36,841,240,0,0,-10.2,36,841,0,240,0.343,47.34,75.96,0.89,0.19,805,0.4,318,3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 17:00,02-01-2020,17:00,0,4.4307,119.33,2.0979,4.4307,0.00014,143.38,-0.00029,141.05,-0.02525,17.846,1.1814,-26.97,-2.2209,-3.6416,51,1.8,1.5,0.012,0.62,42,941,378,0,0,-9,42,941,0,378,0.343,44.45,69.04,0.88,0.19,805,0.4,350,3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 18:00,02-01-2020,18:00,0,-5.6771,118.76,2.1309,-5.6771,-0.00029,0.39063,-0.00029,-0.00433,-0.00012,18.252,1.7352,-26.97,-1.7626,-2.2604,51,2.8,1.27,0.018,0.62,51,974,472,0,0,-9,51,974,0,472,0.342,41.67,64.42,0.9,0.19,805,0.4,349,3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 19:00,02-01-2020,19:00,0,-14.611,118.93,2.6577,-14.611,0.00043,0.38202,0,-0.01084,0.00017,17.175,1.7388,-26.97,-0.03549,-2.5658,51,3.4,1.27,0.019,0.62,53,986,507,0,0,-9.2,53,986,0,507,0.341,39.35,62.63,0.9,0.19,805,0.4,341,2.9,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 20:00,02-01-2020,20:00,0,0.23073,119.68,1.0857,0.23073,0.00043,0.42984,-0.00043,0.00434,0.00018,17.043,0.85013,-26.97,-0.96186,-1.5433,51,3.5,1.28,0.02,0.62,53,975,481,0,0,-9.3,53,975,0,481,0.341,38.51,63.94,0.9,0.19,804,0.4,334,2.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 21:00,02-01-2020,21:00,0,7.9199,119.94,1.2287,7.9199,0.00014,0.36044,0,0,5.00E-05,15.899,1.7434,-26.97,-0.65882,-1.741,51,3.2,1.31,0.02,0.62,49,935,397,0,4,-9.1,234,90,0,267,0.341,39.93,68.15,0.9,0.19,804,0.4,329,2.2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 22:00,02-01-2020,22:00,0,-8.4524,119.68,1.5637,-8.4524,0.00014,0.23889,0,0,4.00E-05,15.28,1.7482,-26.97,-0.31261,-1.9029,51,1.7,1.34,0.02,0.62,42,847,264,0,0,-8,42,847,0,264,0.34,48.74,74.75,0.9,0.19,805,0.4,320,1.3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-02-2020 23:00,02-01-2020,23:00,0,-3.1876,119.55,-0.17026,-3.1876,0.00087,0.202,-0.00014,-0.00651,0.00018,14.914,-0.95761,-26.97,-2.6621,-2.9625,51,-0.9,1.39,0.019,0.62,27,635,103,0,0,-9.2,27,635,0,103,0.339,53.43,83.12,0.9,0.19,805,0.4,341,0.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 00:00,03-01-2020,00:00,0,-12.288,120.32,0.59914,-12.288,0.00014,0.19114,0,0,3.00E-05,14.617,-0.95419,-26.97,-1.7953,-2.2984,51,-1.8,1.42,0.019,0.62,0,0,0,0,0,-10.1,0,0,0,0,0.338,52.93,92.94,0.9,0.18,806,0.4,327,1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 01:00,03-01-2020,01:00,0,-1.3168,120.45,-0.2557,-1.3168,0,0.15642,0,0,0,14.243,-0.95419,-26.97,-3.2819,-3.0527,51,-2.5,1.46,0.019,0.62,0,0,0,0,8,-10.7,0,0,0,0,0.338,53.28,103.54,0.91,0.18,807,0.4,314,1.5,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 02:00,03-01-2020,02:00,0,-23.68,120.19,-0.29623,-23.68,0,0.15642,0,-0.00217,0,14.339,-0.95419,-26.97,-3.4075,-2.7476,51,-3.4,1.47,0.017,0.62,0,0,0,0,6,-11.1,0,0,0,0,0.338,55.04,114.69,0.91,0.18,808,0.3,308,1.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 03:00,03-01-2020,03:00,0,-5.5213,119.9,0.4605,-5.5213,0,0.16511,0.00014,0.00217,0,13.81,-0.95419,-26.97,-2.556,-2.532,51,-4,1.49,0.014,0.62,0,0,0,0,7,-11.6,0,0,0,0,0.339,55.7,126.16,0.9,0.18,809,0.3,297,1.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 04:00,03-01-2020,04:00,0,-24.326,119.96,0.93401,-24.326,0,0.19552,0,0,0,14.579,0.53454,-26.97,-1.0058,-1.9394,51,-4.7,1.51,0.014,0.62,0,0,0,0,6,-12.1,0,0,0,0,0.34,56.21,137.64,0.88,0.18,810,0.3,290,1.8,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 05:00,03-01-2020,05:00,0,-10.742,119.84,0.89703,-10.742,0,0.20638,0.00029,-0.00217,0,13.763,0.41568,-26.97,-1.4185,-2.478,51,-5.2,1.52,0.013,0.62,0,0,0,0,1,-12.5,0,0,0,0,0.342,56.49,148.7,0.88,0.18,810,0.3,286,2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 06:00,03-01-2020,06:00,0,-17.095,118.76,0.63747,-17.095,0.00014,0.24765,0,-0.00651,3.00E-05,14.388,-0.83937,-26.97,-1.9756,-2.7473,51,-5.5,1.51,0.012,0.62,0,0,0,0,0,-12.8,0,0,0,0,0.343,56.38,158.25,0.88,0.18,811,0.3,282,2.1,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 07:00,03-01-2020,07:00,0,-10.904,118.45,0.83588,-10.904,0.00014,84.235,-0.00043,83.802,-0.02259,15.205,0.30891,-26.97,-1.3771,-1.8675,51,-5.9,1.52,0.012,0.62,0,0,0,0,0,-13.2,0,0,0,0,0.343,56.5,163.09,0.88,0.18,811,0.3,278,2.3,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 08:00,03-01-2020,08:00,0,2326,119.24,1.7865,2326,5.1961,249.61,5.1606,243.22,2552,14.741,1.7534,-26.97,7.1221,380.56,51,-6.3,1.52,0.012,0.62,0,0,0,0,0,-13.5,0,0,0,0,0.342,56.47,159.47,0.88,0.18,811,0.3,274,2.5,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 09:00,03-01-2020,09:00,0,4261.8,119.91,4.3181,4261.8,10.399,226.34,10.376,221.65,4653.5,15.247,8.8487,-26.97,22.082,756.83,51,-6.5,1.51,0.012,0.62,0,0,0,0,4,-13.9,0,0,0,0,0.342,55.69,150.39,0.88,0.18,812,0.4,274,2.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 10:00,03-01-2020,10:00,0,4890.7,119.86,5.0408,4890.7,12.071,222.65,12.178,216.82,5327.8,15.586,6.63,-26.97,21.605,884,51,-6.7,1.51,0.012,0.62,0,0,0,0,7,-14.2,0,0,0,0,0.341,55.06,139.46,0.88,0.18,812,0.4,276,2.8,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 11:00,03-01-2020,11:00,0,5099.6,119.37,6.2762,5099.6,13.187,210.16,12.532,219.41,5520.7,16.938,8.8397,-26.97,26.491,951.52,51,-7,1.51,0.011,0.62,0,0,0,0,8,-14.5,0,0,0,0,0.339,55.06,128,0.88,0.18,812,0.4,277,2.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 12:00,03-01-2020,12:00,0,5368.8,119.87,7.5016,5368.8,14.035,209.99,14.207,206.72,5884,17.627,10.916,-26.97,28.53,1025.5,51,-7.2,1.51,0.011,0.62,0,0,0,0,0,-14.7,0,0,0,0,0.336,54.93,116.51,0.88,0.18,812,0.4,275,2.7,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 13:00,03-01-2020,13:00,0,5114.9,119.39,8.0625,5114.9,12.89,217.38,13.134,212.01,5586.6,18.405,10.912,-26.97,25.261,947,51,-7.2,1.51,0.011,0.62,0,0,0,0,0,-14.8,0,0,0,0,0.334,54.67,105.28,0.88,0.18,813,0.5,276,2.8,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 14:00,03-01-2020,14:00,0,4329.3,119.63,8.1752,4329.3,10.712,222.46,10.812,217.52,4734.6,18.736,10.911,-26.97,25.044,785.4,51,-6.7,1.52,0.01,0.62,0,0,0,0,0,-14.6,0,0,0,0,0.331,53.55,94.57,0.88,0.18,813,0.5,273,3.2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
01-03-2020 15:00,03-01-2020,15:00,0,2944.1,119.16,7.6186,2944.1,6.8056,239.63,6.8214,233.38,3222.8,19.794,8.8233,-26.97,18.794,500.46,51,-4.1,1.52,0.01,0.62,21,594,77,0,0,-13.3,21,594,0,77,0.329,48.6,84.55,0.88,0.18,814,0.5,267,4.2,"Golden, CO",39.7416,-105.1734,1994.7,6,BSk,24,4,7,2,3,fixed,158,45
